YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-12,WEEKDAY,20,TRAIN,TE11,2127,3827
2024-12,WEEKDAY,13,TRAIN,NS5,24328,21662
2024-12,WEEKDAY,8,TRAIN,NS14,104546,26693
2024-12,WEEKDAY,7,TRAIN,PE3,11549,2322
2024-12,WEEKDAY,13,TRAIN,TE1,3459,2856
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,PE5,670,3323
2024-12,WEEKDAY,22,TRAIN,NS25/EW13,70568,13859
2024-12,WEEKDAY,5,TRAIN,DT30,1528,112
2024-12,WEEKDAY,10,TRAIN,CC27,1537,8256
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,BP9,1288,948
2024-12,WEEKDAY,19,TRAIN,SW6,2609,7758
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,BP3,2706,801
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NS10,16107,15084
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,CC16,3459,2088
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,DT20,336,1160
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,DT24,2507,1838
2024-12,WEEKDAY,16,TRAIN,EW10,8837,11230
2024-12,WEEKDAY,15,TRAIN,EW4,11251,11830
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,PW7,1710,1605
2024-12,WEEKDAY,17,TRAIN,EW20,26928,16995
2024-12,WEEKDAY,21,TRAIN,EW15,46662,9635
2024-12,WEEKDAY,23,TRAIN,EW4,1778,10218
2024-12,WEEKDAY,18,TRAIN,TE22,5182,12997
2024-12,WEEKDAY,18,TRAIN,NE7/DT12,57202,50975
2024-12,WEEKDAY,20,TRAIN,NE15,11073,35570
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,BP5,7,18
2024-12,WEEKDAY,8,TRAIN,CC12,18684,5617
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,DT34,2248,2509
2024-12,WEEKDAY,17,TRAIN,DT18,43105,10754
2024-12,WEEKDAY,14,TRAIN,DT13,11179,11202
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,CC14,3274,2974
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,DT28,6631,5441
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,SW3,821,253
2024-12,WEEKDAY,23,TRAIN,PE2,430,3715
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,BP9,1025,869
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,17471,43541
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,EW16/NE3/TE17,2767,3338
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,EW26,9197,18942
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,CG2,15937,12332
2024-12,WEEKDAY,9,TRAIN,DT30,16982,3339
2024-12,WEEKDAY,21,TRAIN,NE7/DT12,31767,20313
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,PW7,1606,1228
2024-12,WEEKDAY,10,TRAIN,CC23,3778,26210
2024-12,WEEKDAY,20,TRAIN,EW17,19940,31518
2024-12,WEEKDAY,16,TRAIN,EW24/NS1,92532,69667
2024-12,WEEKDAY,6,TRAIN,DT6,1985,2483
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,NE13,12679,13012
2024-12,WEEKDAY,10,TRAIN,EW9,18553,12645
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,NS17/CC15,10312,4150
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,PW3,901,86
2024-12,WEEKDAY,11,TRAIN,PW1,1281,2729
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,TE27,2596,1097
2024-12,WEEKDAY,6,TRAIN,EW14/NS26,2281,33408
2024-12,WEEKDAY,8,TRAIN,BP2,9665,1626
2024-12,WEEKDAY,20,TRAIN,NE12/CC13,56199,72733
2024-12,WEEKDAY,12,TRAIN,NS12,16153,9174
2024-12,WEEKDAY,18,TRAIN,EW11,40178,35721
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,TE4,3299,2441
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,SW3,1004,966
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,EW6,4181,7187
2024-12,WEEKDAY,0,TRAIN,NE17/PTC,1590,4759
2024-12,WEEKDAY,0,TRAIN,EW8/CC9,1280,3110
2024-12,WEEKDAY,5,TRAIN,DT5,2219,238
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,4934,13528
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,CC26,1528,1639
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,EW23,26816,28646
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,DT6,1155,1955
2024-12,WEEKDAY,10,TRAIN,NE5,6427,20090
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,BP2,1693,511
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,EW11,7449,7490
2024-12,WEEKDAY,8,TRAIN,CC10/DT26,32029,56429
2024-12,WEEKDAY,22,TRAIN,DT10,1789,2590
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,TE4,85,33
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,EW28,21,2751
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,EW9,13820,13164
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,DT8,1635,1218
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,DT30,17,590
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,BP5,1174,942
2024-12,WEEKDAY,14,TRAIN,NE11,13884,13213
2024-12,WEEKDAY,13,TRAIN,CC7,5451,6279
2024-12,WEEKDAY,18,TRAIN,DT10,6525,6901
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,NE1/CC29,49080,32966
2024-12,WEEKDAY,20,TRAIN,PW1,2049,773
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,12643,24360
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,CG2,59,286
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,NS21/DT11,27212,29826
2024-12,WEEKDAY,11,TRAIN,CC20,4780,3078
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,CC16,1531,2951
2024-12,WEEKDAY,23,TRAIN,NS20,4121,3612
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,BP2,1029,167
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,CC11,352,138
2024-12,WEEKDAY,8,TRAIN,NE9,45197,46231
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,PE1,2145,1398
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,EW8/CC9,33957,32590
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,TE27,3357,2254
2024-12,WEEKDAY,19,TRAIN,BP3,2925,10341
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,EW26,20466,6294
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,DT29,401,10
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,NE17/PTC,23054,16474
2024-12,WEEKDAY,20,TRAIN,CC16,4328,6681
2024-12,WEEKDAY,13,TRAIN,NS17/CC15,26882,15314
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,EW14/NS26,1627,6733
2024-12,WEEKDAY,10,TRAIN,CC25,6047,4955
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,CC14,1651,1327
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,EW21/CC22,3144,7908
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,EW23,24799,21831
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,CC5,3934,2694
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,EW7,4055,1662
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,TE22,42,35
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,DT18,392,1848
2024-12,WEEKDAY,13,TRAIN,PW5,2139,2052
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,DT22,6263,7385
2024-12,WEEKDAY,15,TRAIN,CG1/DT35,16623,11268
2024-12,WEEKDAY,18,TRAIN,DT29,11864,22272
2024-12,WEEKDAY,10,TRAIN,PE7,4779,1786
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2/TE20,674,1423
2024-12,WEEKDAY,14,TRAIN,TE25,2287,2628
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,DT21,627,1487
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,NS11,6907,25292
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,NS11,23479,10125
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,SE1,2255,2032
2024-12,WEEKDAY,19,TRAIN,NS24/NE6/CC1,62608,49695
2024-12,WEEKDAY,21,TRAIN,NS4/BP1,23622,44151
2024-12,WEEKDAY,9,TRAIN,PE6,9126,6498
2024-12,WEEKDAY,21,TRAIN,EW23,35425,44352
2024-12,WEEKDAY,8,TRAIN,NE12/CC13,134781,43598
2024-12,WEEKDAY,14,TRAIN,EW10,8093,8609
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,NE4/DT19,18883,10667
2024-12,WEEKDAY,16,TRAIN,TE4,6365,3453
2024-12,WEEKDAY,18,TRAIN,EW10,18925,32641
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,EW32,2856,884
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,EW3,6027,2873
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,DT2,1038,1175
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,DT7,1388,1553
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,DT5,4231,7851
2024-12,WEEKDAY,7,TRAIN,SW4,9001,1151
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,TE11,30,163
2024-12,WEEKDAY,18,TRAIN,TE16,19408,14135
2024-12,WEEKDAY,21,TRAIN,SW8,720,2663
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,DT18,3042,3371
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,CC26,1,90
2024-12,WEEKDAY,9,TRAIN,TE5,7310,3132
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,NE18,1704,2268
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,CC14,2480,1684
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,PW2,25,38
2024-12,WEEKDAY,17,TRAIN,NS7,38963,38765
2024-12,WEEKDAY,6,TRAIN,EW6,7809,3877
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,DT33,8864,2867
2024-12,WEEKDAY,16,TRAIN,EW33,6138,3661
2024-12,WEEKDAY,13,TRAIN,EW21/CC22,23593,23233
2024-12,WEEKDAY,10,TRAIN,CC3,1974,11580
2024-12,WEEKDAY,7,TRAIN,NS12,58048,18315
2024-12,WEEKDAY,22,TRAIN,TE11,1798,3502
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,TE16,1701,1503
2024-12,WEEKDAY,5,TRAIN,PE2,2014,198
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,BP8,448,133
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,DT31,4012,3285
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,SE2,3581,1782
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,NE4/DT19,28493,41059
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,TE24,764,1739
2024-12,WEEKDAY,20,TRAIN,NS2,18576,40602
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,NS25/EW13,32265,44011
2024-12,WEEKDAY,5,TRAIN,SW8,726,129
2024-12,WEEKDAY,0,TRAIN,NS16,1090,8399
2024-12,WEEKDAY,11,TRAIN,DT21,5803,6997
2024-12,WEEKDAY,18,TRAIN,EW16/NE3/TE17,104737,34382
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,CC6,8859,5036
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,DT24,2386,1238
2024-12,WEEKDAY,21,TRAIN,CC14,2441,6379
2024-12,WEEKDAY,6,TRAIN,SW8,2026,1057
2024-12,WEEKDAY,13,TRAIN,CC3,6932,8043
2024-12,WEEKDAY,16,TRAIN,BP12,2035,1705
2024-12,WEEKDAY,16,TRAIN,TE22,3577,8472
2024-12,WEEKDAY,16,TRAIN,DT5,12947,15178
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,SW5,2715,3670
2024-12,WEEKDAY,22,TRAIN,CC11,9991,6595
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,DT13,7084,7860
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,NE5,6489,6853
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,TE6,5010,6366
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,PW4,61,309
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,BP6/DT1,19504,20443
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,EW25,1221,49
2024-12,WEEKDAY,12,TRAIN,EW10,9710,7291
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,DT5,8687,9319
2024-12,WEEKDAY,15,TRAIN,TE16,6111,6291
2024-12,WEEKDAY,6,TRAIN,PW4,4939,928
2024-12,WEEKDAY,19,TRAIN,SE2,3499,12198
2024-12,WEEKDAY,21,TRAIN,DT2,1153,2147
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,TE24,17,2
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,EW8/CC9,26847,35871
2024-12,WEEKDAY,13,TRAIN,PE7,3797,3514
2024-12,WEEKDAY,13,TRAIN,CG1/DT35,13137,15517
2024-12,WEEKDAY,18,TRAIN,EW2/DT32,94373,167295
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,EW1,15447,16422
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,PW5,15,447
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,TE22,5123,471
2024-12,WEEKDAY,7,TRAIN,CC2,817,4387
2024-12,WEEKDAY,11,TRAIN,NS9/TE2,46278,48415
2024-12,WEEKDAY,10,TRAIN,PW1,760,2507
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NS3,13017,7273
2024-12,WEEKDAY,5,TRAIN,CG2,6284,994
2024-12,WEEKDAY,12,TRAIN,CC11,17125,12859
2024-12,WEEKDAY,21,TRAIN,NE16/STC,28158,54226
2024-12,WEEKDAY,17,TRAIN,CC12,7874,8343
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,DT7,2131,1312
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,TE3,5156,2729
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,EW33,89,1131
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,DT13,4727,7579
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,BP8,763,724
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,CC27,557,1474
2024-12,WEEKDAY,11,TRAIN,EW7,15036,10135
2024-12,WEEKDAY,0,TRAIN,DT17,6821,245
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,DT21,2304,3230
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,CC8,3846,2943
2024-12,WEEKDAY,23,TRAIN,CC24,1741,1097
2024-12,WEEKDAY,22,TRAIN,EW2/DT32,27133,49039
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,NS13,5792,953
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,NE10,4541,8033
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,CC24,3063,4692
2024-12,WEEKDAY,10,TRAIN,DT27,7865,7238
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,DT31,4546,1968
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,EW6,4791,5028
2024-12,WEEKDAY,8,TRAIN,NS5,76702,25826
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,DT6,3126,1835
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,NE15,13220,4347
2024-12,WEEKDAY,12,TRAIN,PE4,1674,1276
2024-12,WEEKDAY,17,TRAIN,CC26,21440,4580
2024-12,WEEKDAY,19,TRAIN,DT7,4580,5737
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,BP5,352,277
2024-12,WEEKDAY,15,TRAIN,NS19,34754,36239
2024-12,WEEKDAY,11,TRAIN,EW6,11427,5948
2024-12,WEEKDAY,5,TRAIN,NS5,14957,2412
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,EW9,3467,6694
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,BP3,1847,2406
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,DT27,3694,3715
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,TE26,7352,7126
2024-12,WEEKDAY,18,TRAIN,DT22,14421,24823
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,CC5,2360,2041
2024-12,WEEKDAY,10,TRAIN,EW23,37670,34957
2024-12,WEEKDAY,19,TRAIN,EW18,21512,26962
2024-12,WEEKDAY,11,TRAIN,PE2,6336,2769
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,DT3,1350,4248
2024-12,WEEKDAY,18,TRAIN,DT30,8861,26099
2024-12,WEEKDAY,7,TRAIN,EW3,29535,13610
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,PE1,1302,2199
2024-12,WEEKDAY,8,TRAIN,NE16/STC,107186,25026
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,NE18,1106,1807
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,BP8,734,738
2024-12,WEEKDAY,13,TRAIN,CG2,24970,28075
2024-12,WEEKDAY,16,TRAIN,TE6,6909,10679
2024-12,WEEKDAY,5,TRAIN,TE22,29,2
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,PW2,78,61
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,EW26,13417,13327
2024-12,WEEKDAY,20,TRAIN,TE16,6007,8070
2024-12,WEEKDAY,21,TRAIN,EW6,4775,16207
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,DT23,19,1
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,TE29,363,148
2024-12,WEEKDAY,21,TRAIN,EW12/DT14,100820,31310
2024-12,WEEKDAY,23,TRAIN,NS19,5573,19773
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1936,1715
2024-12,WEEKDAY,22,TRAIN,SE4,717,3779
2024-12,WEEKDAY,20,TRAIN,NS27/CE2/TE20,7128,5121
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,CG2,14621,18908
2024-12,WEEKDAY,9,TRAIN,NE8,23240,28445
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,TE4,111,244
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,BP3,1747,1890
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,DT7,782,1599
2024-12,WEEKDAY,9,TRAIN,TE23,4158,1290
2024-12,WEEKDAY,13,TRAIN,PE5,5209,4573
2024-12,WEEKDAY,13,TRAIN,NS28,3336,2168
2024-12,WEEKDAY,11,TRAIN,BP8,1209,1028
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,2585,1771
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,TE1,1674,1187
2024-12,WEEKDAY,14,TRAIN,EW27,33884,37446
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,NE5,9644,5184
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,EW30,334,201
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,NS12,9735,4354
2024-12,WEEKDAY,21,TRAIN,NS7,24552,39340
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,DT8,1737,2158
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,1246,4972
2024-12,WEEKDAY,23,TRAIN,SE1,507,3153
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3/TE17,5971,9861
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NS27/CE2/TE20,2641,4097
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,DT2,214,768
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,NS4/BP1,12278,22791
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,PW5,778,3846
2024-12,WEEKDAY,16,TRAIN,SE4,3114,3962
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,EW4,8382,4822
2024-12,WEEKDAY,20,TRAIN,CG2,27942,20250
2024-12,WEEKDAY,22,TRAIN,NE10,5571,13639
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,NE1/CC29,8069,20947
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,TE7,2784,2985
2024-12,WEEKDAY,0,TRAIN,SE3,41,864
2024-12,WEEKDAY,15,TRAIN,EW27,36149,42225
2024-12,WEEKDAY,7,TRAIN,DT34,8031,7356
2024-12,WEEKDAY,20,TRAIN,NS4/BP1,26419,53255
2024-12,WEEKDAY,14,TRAIN,EW14/NS26,48982,50858
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,EW21/CC22,12856,8734
2024-12,WEEKDAY,21,TRAIN,PW1,1691,356
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,DT31,36,660
2024-12,WEEKDAY,17,TRAIN,EW10,14995,18054
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,EW5,105,1679
2024-12,WEEKDAY,11,TRAIN,CC8,7278,4918
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,TE11,1902,1174
2024-12,WEEKDAY,17,TRAIN,TE3,20500,14218
2024-12,WEEKDAY,22,TRAIN,EW25,3626,11503
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,DT31,2152,628
2024-12,WEEKDAY,23,TRAIN,EW31,189,692
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,CC27,960,1012
2024-12,WEEKDAY,17,TRAIN,EW8/CC9,91380,64417
2024-12,WEEKDAY,8,TRAIN,EW2/DT32,129016,53945
2024-12,WEEKDAY,6,TRAIN,DT22,9096,3591
2024-12,WEEKDAY,23,TRAIN,EW24/NS1,15219,11709
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,CC23,874,2445
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,DT27,3921,4906
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,SW1,1225,1553
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,3633,1428
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,CC4/DT15,161,85
2024-12,WEEKDAY,9,TRAIN,PE7,5843,2073
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,CC25,1094,2285
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,EW23,24831,18291
2024-12,WEEKDAY,10,TRAIN,CC17/TE9,5004,3709
2024-12,WEEKDAY,14,TRAIN,NE13,18868,18642
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,DT28,3410,1243
2024-12,WEEKDAY,13,TRAIN,SE3,2805,2458
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,NE5,7733,8137
2024-12,WEEKDAY,10,TRAIN,CC6,3614,7657
2024-12,WEEKDAY,21,TRAIN,EW3,9826,21491
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,BP7,2,10
2024-12,WEEKDAY,12,TRAIN,BP11,3389,1810
2024-12,WEEKDAY,7,TRAIN,CC20,8190,7056
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,NS17/CC15,17700,6770
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,PE2,3034,2093
2024-12,WEEKDAY,13,TRAIN,CC16,5412,5538
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,SW1,1817,1000
2024-12,WEEKDAY,8,TRAIN,TE18,3318,19646
2024-12,WEEKDAY,10,TRAIN,CC2,2612,5773
2024-12,WEEKDAY,12,TRAIN,NS14,29344,18888
2024-12,WEEKDAY,19,TRAIN,NE10,17764,24910
2024-12,WEEKDAY,9,TRAIN,PE1,5216,1487
2024-12,WEEKDAY,20,TRAIN,CG1/DT35,23624,6991
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,PW1,189,34
2024-12,WEEKDAY,22,TRAIN,SW1,2012,1260
2024-12,WEEKDAY,18,TRAIN,CC23,77412,8688
2024-12,WEEKDAY,23,TRAIN,EW1,2087,17085
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,SW7,1839,529
2024-12,WEEKDAY,18,TRAIN,TE18,24972,17863
2024-12,WEEKDAY,19,TRAIN,EW17,27078,45877
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,CC16,2985,3965
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,BP12,1038,126
2024-12,WEEKDAY,20,TRAIN,PE6,5047,8094
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,SE2,2582,2454
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,EW18,4295,4866
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,PW7,1696,1493
2024-12,WEEKDAY,11,TRAIN,NS8,18683,10321
2024-12,WEEKDAY,16,TRAIN,EW29,25048,5651
2024-12,WEEKDAY,15,TRAIN,NS25/EW13,54591,49607
2024-12,WEEKDAY,8,TRAIN,NE4/DT19,23521,77343
2024-12,WEEKDAY,11,TRAIN,TE13,4919,4869
2024-12,WEEKDAY,17,TRAIN,EW25,12945,20369
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,NE11,1060,2186
2024-12,WEEKDAY,5,TRAIN,CC5,759,25
2024-12,WEEKDAY,17,TRAIN,TE7,12171,8010
2024-12,WEEKDAY,11,TRAIN,CC21,7484,12399
2024-12,WEEKDAY,18,TRAIN,TE3,20361,26146
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,CC3,46,14
2024-12,WEEKDAY,19,TRAIN,BP6/DT1,45040,87983
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,EW33,2534,1200
2024-12,WEEKDAY,9,TRAIN,CC26,3507,12242
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,NS5,328,2906
2024-12,WEEKDAY,16,TRAIN,DT24,4745,5037
2024-12,WEEKDAY,6,TRAIN,EW2/DT32,40576,20816
2024-12,WEEKDAY,15,TRAIN,EW18,14131,14916
2024-12,WEEKDAY,19,TRAIN,NS12,16064,38635
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,28054,8273
2024-12,WEEKDAY,8,TRAIN,NS19,74227,63666
2024-12,WEEKDAY,23,TRAIN,NE16/STC,5336,24779
2024-12,WEEKDAY,17,TRAIN,BP8,2842,2351
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,EW31,2273,570
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,NE16/STC,18800,27784
2024-12,WEEKDAY,14,TRAIN,CC14,4161,5895
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,NS24/NE6/CC1,3185,8563
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,EW25,3518,6279
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,TE8,5886,4506
2024-12,WEEKDAY,7,TRAIN,EW4,29644,29866
2024-12,WEEKDAY,18,TRAIN,DT6,14003,10680
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,CE1/DT16,43634,45020
2024-12,WEEKDAY,7,TRAIN,EW29,13081,115715
2024-12,WEEKDAY,9,TRAIN,EW29,3641,14231
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,CC27,1010,413
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,NE12/CC13,29545,35617
2024-12,WEEKDAY,21,TRAIN,SE2,1591,7961
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NS28,945,3240
