YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-11,WEEKDAY,21,TRAIN,BP12,798,2153
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,NS20,16548,13230
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,DT10,1817,1234
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,CC25,567,1059
2024-11,WEEKDAY,0,TRAIN,PW2,7,8
2024-11,WEEKDAY,10,TRAIN,SE1,5018,1885
2024-11,WEEKDAY,15,TRAIN,TE1,34796,2647
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,NE9,9429,9061
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,EW25,5888,5614
2024-11,WEEKDAY,16,TRAIN,PW5,2455,3029
2024-11,WEEKDAY,20,TRAIN,SE5,1078,4359
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,CC3,173,1396
2024-11,WEEKDAY,18,TRAIN,NS3,22569,64630
2024-11,WEEKDAY,13,TRAIN,NS23,40340,41198
2024-11,WEEKDAY,5,TRAIN,NE13,4201,612
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,CC3,3999,6684
2024-11,WEEKDAY,15,TRAIN,PW2,258,205
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,PE2,2142,491
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,BP7,436,282
2024-11,WEEKDAY,19,TRAIN,SW2,5920,10254
2024-11,WEEKDAY,14,TRAIN,BP13,873,806
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,PW6,215,799
2024-11,WEEKDAY,22,TRAIN,NE14,7635,41905
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,NS21/DT11,11663,14766
2024-11,WEEKDAY,10,TRAIN,CC23,4501,30865
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,PE5,124,1441
2024-11,WEEKDAY,16,TRAIN,PW6,1775,2070
2024-11,WEEKDAY,9,TRAIN,SE2,9040,2489
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,CC6,4697,6029
2024-11,WEEKDAY,14,TRAIN,CC16,4910,6332
2024-11,WEEKDAY,14,TRAIN,NS2,19554,21920
2024-11,WEEKDAY,18,TRAIN,CC28,7528,11682
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,CC6,5219,6759
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,NS15,4077,5527
2024-11,WEEKDAY,5,TRAIN,TE8,473,302
2024-11,WEEKDAY,15,TRAIN,NS15,29333,12886
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,PE7,1421,458
2024-11,WEEKDAY,10,TRAIN,DT5,13139,10119
2024-11,WEEKDAY,21,TRAIN,EW17,17643,30285
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,EW17,11810,13568
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,DT34,2252,1126
2024-11,WEEKDAY,0,TRAIN,DT20,139,303
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,DT23,2210,1620
2024-11,WEEKDAY,14,TRAIN,TE4,3725,3025
2024-11,WEEKDAY,16,TRAIN,TE16,7513,7060
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,TE13,2009,2728
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,TE13,2574,1883
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,TE26,5484,2549
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,SW4,1901,1279
2024-11,WEEKDAY,9,TRAIN,CC7,8724,8238
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,NE16/STC,21509,28530
2024-11,WEEKDAY,9,TRAIN,NS5,40901,15287
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,NS13,790,4707
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,EW33,1619,1310
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,PW3,347,1246
2024-11,WEEKDAY,17,TRAIN,EW5,51094,58687
2024-11,WEEKDAY,17,TRAIN,BP8,3236,2507
2024-11,WEEKDAY,0,TRAIN,BP13,0,1
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,NS10,15798,19779
2024-11,WEEKDAY,0,TRAIN,NS24/NE6/CC1,475,356
2024-11,WEEKDAY,19,TRAIN,EW10,12134,29487
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,EW33,3485,2523
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,NS2,11206,13420
2024-11,WEEKDAY,12,TRAIN,SW1,4254,5542
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,NE14,16177,6527
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,TE3,3147,4528
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,SW6,1489,2066
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,EW8/CC9,30750,29190
2024-11,WEEKDAY,20,TRAIN,NE7/DT12,34327,26592
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,DT17,45,48
2024-11,WEEKDAY,14,TRAIN,NE7/DT12,24895,28609
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,SW4,1205,364
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,DT33,7406,8314
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,EW32,1812,965
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,CC27,1758,1255
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,BP10,1224,1518
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,TE16,4152,4218
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,CC8,1704,835
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,CC12,2572,2640
2024-11,WEEKDAY,14,TRAIN,EW5,27117,26413
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,NS10,15163,13558
2024-11,WEEKDAY,0,TRAIN,EW10,72,597
2024-11,WEEKDAY,8,TRAIN,DT21,8842,22883
2024-11,WEEKDAY,18,TRAIN,DT10,7218,8716
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,BP10,46,277
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,BP2,1765,631
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,EW28,11520,9566
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,EW32,434,2559
2024-11,WEEKDAY,16,TRAIN,TE26,11723,12554
2024-11,WEEKDAY,13,TRAIN,TE26,12293,11305
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,BP10,953,1883
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,DT28,5899,5955
2024-11,WEEKDAY,20,TRAIN,TE29,1074,5221
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,EW15,7293,12569
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,NS19,17682,18988
2024-11,WEEKDAY,21,TRAIN,TE3,8601,12340
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,EW10,7862,8752
2024-11,WEEKDAY,21,TRAIN,PW1,2125,278
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,TE3,3982,2842
2024-11,WEEKDAY,8,TRAIN,EW27,95322,79616
2024-11,WEEKDAY,15,TRAIN,PE3,8856,7213
2024-11,WEEKDAY,11,TRAIN,EW23,39290,42729
2024-11,WEEKDAY,9,TRAIN,SE4,5296,2559
2024-11,WEEKDAY,22,TRAIN,EW27,18434,45160
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,TE6,586,4298
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,NE12/CC13,32097,39141
2024-11,WEEKDAY,6,TRAIN,TE12,671,4567
2024-11,WEEKDAY,14,TRAIN,PW7,2372,3060
2024-11,WEEKDAY,14,TRAIN,DT34,3737,4314
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,TE15,72,14
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,BP11,2025,1222
2024-11,WEEKDAY,22,TRAIN,BP7,157,1038
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,BP9,378,216
2024-11,WEEKDAY,12,TRAIN,NS4/BP1,33747,32111
2024-11,WEEKDAY,0,TRAIN,DT33,37,3188
2024-11,WEEKDAY,0,TRAIN,NS9/TE2,1783,9307
2024-11,WEEKDAY,7,TRAIN,NS23,9203,24752
2024-11,WEEKDAY,17,TRAIN,BP7,1147,1887
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,CC7,2651,3241
2024-11,WEEKDAY,15,TRAIN,NS4/BP1,29015,35550
2024-11,WEEKDAY,5,TRAIN,EW22,386,850
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,PW3,412,1431
2024-11,WEEKDAY,6,TRAIN,NE4/DT19,10458,17100
2024-11,WEEKDAY,5,TRAIN,BP4,1508,286
2024-11,WEEKDAY,0,TRAIN,TE12,30,88
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,NS8,7120,6437
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,NS5,10657,12454
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,NS28,9,0
2024-11,WEEKDAY,11,TRAIN,NE14,32014,15954
2024-11,WEEKDAY,21,TRAIN,TE7,2743,6257
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,EW21/CC22,12116,8486
2024-11,WEEKDAY,11,TRAIN,CC28,4120,2030
2024-11,WEEKDAY,17,TRAIN,PE5,6562,9345
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,NS24/NE6/CC1,25666,23787
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,EW9,3068,5617
2024-11,WEEKDAY,0,TRAIN,EW23,429,2134
2024-11,WEEKDAY,8,TRAIN,NE15,86366,11755
2024-11,WEEKDAY,11,TRAIN,CC2,6212,11298
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,CC2,865,493
2024-11,WEEKDAY,12,TRAIN,NS5,26275,17791
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,DT28,4019,6454
2024-11,WEEKDAY,13,TRAIN,TE24,2676,2894
2024-11,WEEKDAY,17,TRAIN,DT33,20293,30879
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,PW3,208,1004
2024-11,WEEKDAY,0,TRAIN,SE2,38,804
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,CC8,4536,3716
2024-11,WEEKDAY,21,TRAIN,EW11,14018,17786
2024-11,WEEKDAY,23,TRAIN,CC10/DT26,2421,7421
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,EW30,75,544
2024-11,WEEKDAY,6,TRAIN,TE27,4670,1193
2024-11,WEEKDAY,15,TRAIN,CG2,30708,20253
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,TE8,85,33
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,NS19,5574,16053
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,NS15,5577,5068
2024-11,WEEKDAY,23,TRAIN,DT24,801,4176
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,NS13,19473,31123
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,DT18,2090,774
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,TE28,1815,1096
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,NS11,20652,13250
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,TE8,1071,1456
2024-11,WEEKDAY,16,TRAIN,CC3,10523,6469
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,NS28,112,105
2024-11,WEEKDAY,15,TRAIN,EW33,3390,1957
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,DT28,550,3564
2024-11,WEEKDAY,10,TRAIN,BP8,1150,1061
2024-11,WEEKDAY,6,TRAIN,CC4/DT15,590,8662
2024-11,WEEKDAY,7,TRAIN,EW27,124040,92505
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,DT8,522,756
2024-11,WEEKDAY,11,TRAIN,CC10/DT26,14056,8748
2024-11,WEEKDAY,16,TRAIN,TE14/NS22,92111,75104
2024-11,WEEKDAY,13,TRAIN,NE12/CC13,57505,56212
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,CC14,31,198
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,EW25,6288,6160
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,NS25/EW13,38974,36818
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,NS14,12679,11642
2024-11,WEEKDAY,9,TRAIN,TE4,4857,4969
2024-11,WEEKDAY,14,TRAIN,TE15,8683,8712
2024-11,WEEKDAY,21,TRAIN,EW24/NS1,105926,29833
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,EW25,5770,4891
2024-11,WEEKDAY,5,TRAIN,DT13,640,62
2024-11,WEEKDAY,17,TRAIN,NE10,29316,23417
2024-11,WEEKDAY,22,TRAIN,TE18,11277,2965
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,DT22,3403,5787
2024-11,WEEKDAY,21,TRAIN,EW16/NE3/TE17,32717,14748
2024-11,WEEKDAY,11,TRAIN,EW18,16775,11987
2024-11,WEEKDAY,15,TRAIN,DT34,4070,3389
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,NS19,14195,10963
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,EW29,14842,6373
2024-11,WEEKDAY,9,TRAIN,EW18,28316,27922
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,EW1,2,2169
2024-11,WEEKDAY,13,TRAIN,NS11,31299,27257
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,DT6,2379,2984
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,NS27/CE2/TE20,1609,2474
2024-11,WEEKDAY,8,TRAIN,DT30,40073,5461
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,NS3,7370,2489
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,TE4,95,52
2024-11,WEEKDAY,20,TRAIN,EW32,9597,3695
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,PE4,678,385
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,EW25,5985,5245
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,CC24,4481,2342
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,CC5,732,888
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,TE12,2192,1452
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,NE4/DT19,10211,22684
2024-11,WEEKDAY,20,TRAIN,CC7,4231,9182
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,CC26,302,340
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,DT7,1974,2289
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,EW16/NE3/TE17,10978,10073
2024-11,WEEKDAY,23,TRAIN,NS15,4224,5292
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,EW19,802,3282
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,CC25,3391,3209
2024-11,WEEKDAY,23,TRAIN,CC7,1389,3691
2024-11,WEEKDAY,7,TRAIN,TE15,9097,9225
2024-11,WEEKDAY,8,TRAIN,EW16/NE3/TE17,36269,130928
2024-11,WEEKDAY,6,TRAIN,NS19,28309,18601
2024-11,WEEKDAY,6,TRAIN,DT29,12919,2336
2024-11,WEEKDAY,14,TRAIN,DT8,4398,4461
2024-11,WEEKDAY,14,TRAIN,EW33,2110,2068
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,NS27/CE2/TE20,13,91
2024-11,WEEKDAY,12,TRAIN,CC4/DT15,19361,32993
2024-11,WEEKDAY,15,TRAIN,DT2,2437,1511
2024-11,WEEKDAY,13,TRAIN,NS27/CE2/TE20,3700,7854
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,EW31,1627,1864
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,EW18,389,104
2024-11,WEEKDAY,21,TRAIN,DT2,821,2433
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,BP6/DT1,18213,24389
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,DT29,2563,526
2024-11,WEEKDAY,17,TRAIN,NE9,48196,30982
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,EW14/NS26,11499,11500
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,TE24,9,82
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,CC14,2134,3012
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,BP13,549,570
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,NE15,12642,6382
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,TE1,2081,2340
2024-11,WEEKDAY,6,TRAIN,TE3,13695,8694
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,DT23,834,1649
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,TE19,703,312
2024-11,WEEKDAY,20,TRAIN,EW22,12998,7383
2024-11,WEEKDAY,5,TRAIN,EW16/NE3/TE17,2257,267
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,NS7,17651,14181
2024-11,WEEKDAY,17,TRAIN,NS4/BP1,59949,76419
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,PW4,2943,3006
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,CC17/TE9,2084,2065
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,NE12/CC13,10174,3599
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,NE16/STC,12686,5188
2024-11,WEEKDAY,13,TRAIN,CC14,7488,9326
2024-11,WEEKDAY,19,TRAIN,DT5,17394,33135
2024-11,WEEKDAY,17,TRAIN,EW9,34416,33353
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,PW1,1041,367
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,EW17,1785,5546
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,EW19,8537,8099
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,NS14,3490,10997
2024-11,WEEKDAY,11,TRAIN,BP5,2063,1516
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,PE3,492,2322
2024-11,WEEKDAY,6,TRAIN,NE14,38164,10256
2024-11,WEEKDAY,14,TRAIN,SE3,2305,2726
2024-11,WEEKDAY,11,TRAIN,TE16,6718,5013
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,PW5,1332,1385
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,EW11,4294,6692
2024-11,WEEKDAY,7,TRAIN,EW2/DT32,116486,52948
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,DT6,2967,2607
2024-11,WEEKDAY,5,TRAIN,TE19,49,0
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,CC16,1977,2795
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,DT21,3353,4147
2024-11,WEEKDAY,21,TRAIN,CG1/DT35,20287,3142
2024-11,WEEKDAY,17,TRAIN,NS24/NE6/CC1,63082,47385
2024-11,WEEKDAY,14,TRAIN,SW6,2854,3639
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,CC21,3576,6436
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,DT8,1653,1798
2024-11,WEEKDAY,10,TRAIN,BP12,3051,1264
2024-11,WEEKDAY,9,TRAIN,PE3,9154,4373
2024-11,WEEKDAY,9,TRAIN,NS11,58584,20869
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,EW22,1392,2665
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,NS20,18899,11589
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,BP4,686,144
2024-11,WEEKDAY,11,TRAIN,NS23,18137,42741
2024-11,WEEKDAY,20,TRAIN,EW17,20613,34029
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,BP11,2305,619
2024-11,WEEKDAY,16,TRAIN,NE4/DT19,64768,52994
2024-11,WEEKDAY,18,TRAIN,TE26,17456,22637
2024-11,WEEKDAY,22,TRAIN,CG1/DT35,11567,2302
2024-11,WEEKDAY,11,TRAIN,EW2/DT32,45087,40777
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,EW23,21613,23835
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,EW8/CC9,30291,32347
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,DT17,1780,2457
2024-11,WEEKDAY,11,TRAIN,CC4/DT15,12532,28415
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,EW9,5996,11123
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,DT33,6469,5802
2024-11,WEEKDAY,19,TRAIN,NS16,48245,99363
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,CC7,1489,855
2024-11,WEEKDAY,5,TRAIN,NE9,3391,17
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,NE17/PTC,23320,22914
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,CC2,2347,2795
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,SE4,1411,1547
2024-11,WEEKDAY,12,TRAIN,BP3,4084,2574
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,PE6,4204,2954
2024-11,WEEKDAY,8,TRAIN,EW3,49449,20069
2024-11,WEEKDAY,6,TRAIN,CC26,1820,12751
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,BP11,2285,795
2024-11,WEEKDAY,6,TRAIN,EW21/CC22,10352,17898
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,DT10,776,1148
2024-11,WEEKDAY,22,TRAIN,EW4,4439,17747
2024-11,WEEKDAY,23,TRAIN,TE23,440,797
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,DT18,18,0
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,PE7,91,1046
2024-11,WEEKDAY,18,TRAIN,EW28,56154,68743
2024-11,WEEKDAY,21,TRAIN,TE1,8174,3080
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,CC19/DT9,4717,4350
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,EW16/NE3/TE17,25,438
2024-11,WEEKDAY,17,TRAIN,SW1,8346,4107
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,DT34,2010,1230
2024-11,WEEKDAY,20,TRAIN,NS5,14531,46830
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,NE12/CC13,31963,38637
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,NS4/BP1,2973,8576
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,CC11,9005,6588
2024-11,WEEKDAY,9,TRAIN,TE19,2353,71696
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,CC25,1284,2536
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,NE8,368,30
2024-11,WEEKDAY,19,TRAIN,DT29,6032,18711
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,EW33,1837,1061
2024-11,WEEKDAY,19,TRAIN,EW29,36863,13969
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,TE29,395,124
2024-11,WEEKDAY,20,TRAIN,CC28,1890,6204
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,DT20,2988,2671
2024-11,WEEKDAY,5,TRAIN,TE28,162,1
2024-11,WEEKDAY,23,TRAIN,EW1,1743,17668
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,SW6,2137,1279
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,BP7,334,517
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,EW1,10432,7141
2024-11,WEEKDAY,11,TRAIN,EW19,16182,9443
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,SE4,1718,1673
2024-11,WEEKDAY,7,TRAIN,PE6,16609,6403
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,CC11,5033,3473
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,DT24,2406,1177
2024-11,WEEKDAY,23,TRAIN,NS24/NE6/CC1,13146,4221
2024-11,WEEKDAY,15,TRAIN,EW17,19929,23805
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,4404,11972
2024-11,WEEKDAY,19,TRAIN,SE3,1857,8790
2024-11,WEEKDAY,10,TRAIN,CC16,8446,5158
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,NS25/EW13,30319,3349
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,DT33,14,1345
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,NE9,548,1
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,SW4,1549,647
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,EW29,3695,7839
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,TE25,1840,926
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,CC17/TE9,1983,2054
2024-11,WEEKDAY,16,TRAIN,TE5,3424,5128
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,EW20,1653,4575
2024-11,WEEKDAY,20,TRAIN,TE3,6978,13925
2024-11,WEEKDAY,18,TRAIN,EW3,31238,51943
2024-11,WEEKDAY,9,TRAIN,EW15,14300,165234
2024-11,WEEKDAY,13,TRAIN,DT27,9154,7382
2024-11,WEEKDAY,22,TRAIN,NE13,8128,21982
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,DT3,18,438
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,BP5,291,479
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,DT22,3316,4938
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,EW17,4941,10367
2024-11,WEEKDAY,13,TRAIN,PW4,4843,5323
2024-11,WEEKDAY,10,TRAIN,NS11,38802,16469
2024-11,WEEKDAY,13,TRAIN,CC2,5757,10055
2024-11,WEEKDAY,13,TRAIN,NS8,17173,12408
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,NS5,15641,6910
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,EW25,6298,6915
2024-11,WEEKDAY,7,TRAIN,TE16,9943,8544
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,DT28,3372,1145
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,NS12,7627,9955
2024-11,WEEKDAY,23,TRAIN,NS21/DT11,22228,22344
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,NS28,1735,549
2024-11,WEEKDAY,14,TRAIN,BP11,2452,2387
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,TE18,7460,5137
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,CC24,2100,3335
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,DT21,564,1586
2024-11,WEEKDAY,12,TRAIN,EW21/CC22,26935,25375
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,NE9,13103,7534
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,NE11,860,1852
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,TE27,1112,2880
2024-11,WEEKDAY,19,TRAIN,NE17/PTC,51852,109210
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,NE12/CC13,258,1965
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,CC7,3704,3591
2024-11,WEEKDAY,12,TRAIN,CC26,5042,3614
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,7367,15745
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,NS15,8085,4766
2024-11,WEEKDAY,5,TRAIN,TE25,104,5
2024-11,WEEKDAY,7,TRAIN,NS13,162791,53196
2024-11,WEEKDAY,22,TRAIN,EW25,3478,11886
2024-11,WEEKDAY,22,TRAIN,CC20,1740,3865
2024-11,WEEKDAY,19,TRAIN,CC4/DT15,45822,21375
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,TE18,4306,7173
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,SW4,130,778
2024-11,WEEKDAY,8,TRAIN,PE2,16742,2707
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,SE3,63,1132
2024-11,WEEKDAY,17,TRAIN,NS15,70446,24058
2024-11,WEEKDAY,7,TRAIN,DT6,9871,15589
